1.43468E-09	0
3.80594E-06	0.050000001
7.61652E-06	0.100000001
1.14185E-05	0.150000006
1.52584E-05	0.200000003
1.91068E-05	0.25
2.29791E-05	0.300000012
2.6838E-05	0.349999994
3.0534E-05	0.400000006
3.4403E-05	0.449999988
3.83328E-05	0.5
4.22435E-05	0.550000012
4.61761E-05	0.600000024
5.00756E-05	0.649999976
5.40204E-05	0.699999988
5.80158E-05	0.75
6.20241E-05	0.800000012
6.60024E-05	0.850000024
7.01037E-05	0.899999976
7.41832E-05	0.949999988
7.82563E-05	1
8.22919E-05	1.049999952
8.64176E-05	1.100000024
9.05573E-05	1.149999976
9.46835E-05	1.200000048
9.87245E-05	1.25
0.000102881	1.299999952
0.000103515	1.350000024
0.00010435	1.399999976
0.000107385	1.450000048
0.000111411	1.5
0.000113788	1.549999952
0.000118715	1.600000024
0.000122484	1.649999976
0.000126337	1.700000048
0.00013063	1.75
0.000133719	1.799999952
0.00013691	1.850000024
0.000172037	1.899999976
0.000175462	1.950000048
0.000180907	2
0.000185452	2.049999952
0.000190429	2.099999905
0.000195603	2.150000095
0.000200924	2.200000048
0.002999932	2.25
0.002999995	2.299999952
0.002999843	2.349999905
0.002999981	2.400000095
0.003000005	2.450000048
0.002999976	2.5
0.003000022	2.549999952
0.002999929	2.599999905
0.002999974	2.650000095
0.002999966	2.700000048
0.003000023	2.75
0.002999981	2.799999952
0.003000016	2.849999905
0.002999992	2.900000095
0.00299998	2.950000048
0.003000008	3
0.003000007	3.049999952
0.00299998	3.099999905
0.003000028	3.150000095
0.003000012	3.200000048
0.003000007	3.25
0.002999975	3.299999952
0.002999956	3.349999905
0.003000006	3.400000095
0.002999985	3.450000048
0.002999973	3.5
0.003000003	3.549999952
0.002999976	3.599999905
0.00299997	3.650000095
0.002999965	3.700000048
0.002999994	3.75
0.002999977	3.799999952
0.002999997	3.849999905
0.002999984	3.900000095
0.002999965	3.950000048
0.003000018	4
0.003000007	4.050000191
0.002999993	4.099999905
0.002999975	4.150000095
0.002999983	4.199999809
0.002999991	4.25
0.002999977	4.300000191
0.002999989	4.349999905
0.002999983	4.400000095
0.002999997	4.449999809
0.002999996	4.5
0.002999966	4.550000191
0.002999993	4.599999905
0.002999937	4.650000095
0.003000003	4.699999809
0.002999993	4.75
0.002999983	4.800000191
0.003000006	4.849999905
0.003000004	4.900000095
0.002999979	4.949999809
0.002999998	5
0.002999995	5.050000191
0.003000027	5.099999905
0.002999987	5.150000095
0.002999954	5.199999809
0.00299999	5.25
0.003000018	5.300000191
0.003000149	5.349999905
0.002999975	5.400000095
0.00299997	5.449999809
0.002999974	5.5
0.002999974	5.550000191
0.002999975	5.599999905
0.002999973	5.650000095
0.002999975	5.699999809
0.002999974	5.75
0.002999975	5.800000191
0.002999977	5.849999905
0.002999977	5.900000095
0.002999976	5.949999809
0.002999977	6
0.002999974	6.050000191
0.002999976	6.099999905
0.002999981	6.150000095
0.002999974	6.199999809
0.002999956	6.25
0.002999961	6.300000191
0.002999922	6.349999905
0.00299996	6.400000095
0.002999976	6.449999809
0.002999962	6.5
0.002999965	6.550000191
0.002999951	6.599999905
0.002999957	6.650000095
0.002999994	6.699999809
0.002999964	6.75
0.002999952	6.800000191
0.002999997	6.849999905
0.002999966	6.900000095
0.003000001	6.949999809
0.002999963	7
0.002999964	7.050000191
0.002999989	7.099999905
0.002999948	7.150000095
0.002999966	7.199999809
0.002999939	7.25
0.002999966	7.300000191
0.002999957	7.349999905
0.002999993	7.400000095
0.002999926	7.449999809
0.00299994	7.5
0.002999968	7.550000191
0.002999922	7.599999905
0.002999996	7.650000095
0.002999946	7.699999809
0.003000024	7.75
0.002999982	7.800000191
0.002999971	7.849999905
0.00299997	7.900000095
0.002999965	7.949999809
0.00299998	8
0.002999951	8.050000191
0.002999974	8.100000381
0.002999964	8.149999619
0.002999959	8.199999809
0.002999961	8.25
0.002999961	8.300000191
0.00299996	8.350000381
0.002999958	8.399999619
0.002999961	8.449999809
0.002999903	8.5
0.002999973	8.550000191
0.00299997	8.600000381
0.002999959	8.649999619
0.002999951	8.699999809
0.002999963	8.75
0.002999971	8.800000191
0.002999958	8.850000381
0.002999956	8.899999619
0.002999959	8.949999809
0.002999971	9
0.002999951	9.050000191
0.002999955	9.100000381
0.002999954	9.149999619
0.002999956	9.199999809
0.002999923	9.25
0.002999953	9.300000191
0.002999962	9.350000381
0.002999954	9.399999619
0.00299996	9.449999809
0.002999977	9.5
0.002999953	9.550000191
0.00299996	9.600000381
0.002999963	9.649999619
0.002999963	9.699999809
0.002999954	9.75
0.002999956	9.800000191
0.002999961	9.850000381
0.002999952	9.899999619
0.002999951	9.949999809
0.002999961	10
0.002999967	10.05000019
0.002999944	10.10000038
0.002999959	10.14999962
0.002999956	10.19999981
0.002999965	10.25
0.002999923	10.30000019
0.002999956	10.35000038
0.002999957	10.39999962
0.002999942	10.44999981
0.002999919	10.5
0.002999945	10.55000019
0.00299992	10.60000038
0.002999972	10.64999962
0.002999955	10.69999981
0.002999943	10.75
0.002999958	10.80000019
0.002999929	10.85000038
0.002999963	10.89999962
0.002999967	10.94999981
0.002999934	11
0.002999961	11.05000019
0.002999938	11.10000038
0.002999949	11.14999962
0.002999943	11.19999981
0.002999949	11.25
0.002999945	11.30000019
0.002999944	11.35000038
0.002999947	11.39999962
0.00299997	11.44999981
0.002999951	11.5
0.00299994	11.55000019
0.002999946	11.60000038
0.002999936	11.64999962
0.002999946	11.69999981
0.002999932	11.75
0.002999942	11.80000019
0.00299999	11.85000038
0.00299995	11.89999962
0.002999929	11.94999981
0.002999945	12
0.002999941	12
0.002999938	11.94999981
0.002999943	11.89999962
0.002999948	11.85000038
0.002999958	11.80000019
0.00299994	11.75
0.002999886	11.69999981
0.002999908	11.64999962
0.002999959	11.60000038
0.002999957	11.55000019
0.002999948	11.5
0.002999916	11.44999981
0.002999944	11.39999962
0.002999976	11.35000038
0.002999917	11.30000019
0.002999948	11.25
0.002999942	11.19999981
0.002999942	11.14999962
