1.21E-09	0
1.51E-07	0.050000001
3.15E-07	0.100000001
4.92E-07	0.150000006
6.99E-07	0.200000003
9.38E-07	0.25
1.20E-06	0.300000012
1.50E-06	0.349999994
1.83E-06	0.400000006
2.20E-06	0.449999988
2.60E-06	0.5
3.03E-06	0.550000012
3.51E-06	0.600000024
4.02E-06	0.649999976
4.57E-06	0.699999988
5.05E-06	0.75
5.64E-06	0.800000012
6.29E-06	0.850000024
6.98E-06	0.899999976
7.70E-06	0.949999988
8.49E-06	1
9.32E-06	1.049999952
1.02E-05	1.100000024
1.11E-05	1.149999976
1.21E-05	1.200000048
1.31E-05	1.25
1.42E-05	1.299999952
1.54E-05	1.350000024
1.66E-05	1.399999976
1.78E-05	1.450000048
1.91E-05	1.5
2.05E-05	1.549999952
2.19E-05	1.600000024
2.35E-05	1.649999976
2.52E-05	1.700000048
2.70E-05	1.75
2.88E-05	1.799999952
3.10E-05	1.850000024
0.002999983	1.899999976
0.00299999	1.950000048
0.002999989	2
0.002999991	2.049999952
0.002999995	2.099999905
0.002999998	2.150000095
0.002999996	2.200000048
0.002999993	2.25
0.002999991	2.299999952
0.002999991	2.349999905
0.002999981	2.400000095
0.002999998	2.450000048
0.002999983	2.5
0.002999986	2.549999952
0.002999992	2.599999905
0.00299999	2.650000095
0.002999992	2.700000048
0.00299998	2.75
0.002999998	2.799999952
0.002999985	2.849999905
0.002999988	2.900000095
0.002999991	2.950000048
0.002999993	3
0.002999994	3.049999952
0.003000177	3.099999905
0.002999996	3.150000095
0.002999998	3.200000048
0.002999991	3.25
0.003000003	3.299999952
0.002999989	3.349999905
0.002999993	3.400000095
0.002999982	3.450000048
0.002999996	3.5
0.002999989	3.549999952
0.002999996	3.599999905
0.002999987	3.650000095
0.002999989	3.700000048
0.003000001	3.700000048
0.003000009	3.650000095
0.003000005	3.599999905
0.003000003	3.549999952
0.002999998	3.5
0.002999999	3.450000048
0.003000008	3.400000095
0.003000011	3.349999905
0.003000008	3.299999952
0.003000015	3.25
0.003000014	3.200000048
0.003000016	3.150000095
0.003000004	3.099999905
0.00300001	3.049999952
0.003000011	3
0.003000007	2.950000048
0.00300001	2.900000095
0.003000009	2.849999905
0.003000009	2.799999952
0.003000008	2.75
0.003000011	2.700000048
0.003000009	2.650000095
0.003000009	2.599999905
0.003000007	2.549999952
0.003000012	2.5
0.003000006	2.450000048
0.003000012	2.400000095
0.003000007	2.349999905
0.00300001	2.299999952
0.003000008	2.25
0.003000008	2.200000048
0.003000012	2.150000095
0.00300001	2.099999905
0.003000012	2.049999952
0.003000018	2
0.003000013	1.950000048
0.003000007	1.899999976
0.003000009	1.850000024
0.003000011	1.799999952
0.003000018	1.75
0.003000016	1.700000048
0.003000016	1.649999976
0.003000014	1.600000024
0.003000013	1.549999952
0.003000015	1.5
0.003000013	1.450000048
0.003000031	1.399999976
0.003000037	1.350000024
0.003000024	1.299999952
0.003000024	1.25
0.003000021	1.200000048
0.003000019	1.149999976
0.00294821	1.100000024
0.002781947	1.049999952
0.002620185	1
0.002461724	0.949999988
0.002310468	0.899999976
0.002164019	0.850000024
0.002022295	0.800000012
0.001885562	0.75
0.001750867	0.699999988
0.001618968	0.649999976
0.001487783	0.600000024
0.001359432	0.550000012
0.001232571	0.5
0.001105609	0.449999988
0.000980371	0.400000006
0.000855532	0.349999994
0.000732021	0.300000012
0.000609406	0.25
0.000486575	0.200000003
0.000364103	0.150000006
0.000242761	0.100000001
0.000120898	0.050000001
7.06E-06	0
