1.45E-09	0
0.000113793	-0.050000001
0.000227082	-0.100000001
0.000340435	-0.150000006
0.0004545	-0.200000003
0.000567729	-0.25
0.00068199	-0.300000012
0.000795578	-0.349999994
0.000909122	-0.400000006
0.0010238	-0.449999988
0.001138296	-0.5
0.001254051	-0.550000012
0.001370987	-0.600000024
0.001487277	-0.649999976
0.001606079	-0.699999988
0.001727397	-0.75
0.001849907	-0.800000012
0.001977036	-0.850000024
0.002110443	-0.899999976
0.002253983	-0.949999988
0.002410713	-1
0.002586421	-1.049999952
0.002847714	-1.100000024
0.002995209	-1.149999976
0.002318676	-1.200000048
0.001694832	-1.25
0.001259674	-1.299999952
0.001149714	-1.350000024
0.000931355	-1.399999976
0.00084411	-1.450000048
0.000833606	-1.5
0.000766892	-1.549999952
0.000714822	-1.600000024
0.000433836	-1.649999976
0.00035355	-1.700000048
0.000378777	-1.75
0.000370039	-1.799999952
0.000330611	-1.850000024
0.000312999	-1.899999976
0.000310328	-1.950000048
0.000294389	-2
0.000281152	-2.049999952
0.000243476	-2.099999905
0.000223928	-2.150000095
0.000230693	-2.200000048
0.000223539	-2.25
0.000220109	-2.299999952
0.000208968	-2.349999905
0.000209503	-2.400000095
0.000214669	-2.450000048
0.000224099	-2.5
0.000222144	-2.549999952
0.000230661	-2.599999905
0.000233453	-2.650000095
0.000232209	-2.700000048
0.000241569	-2.75
0.000245915	-2.799999952
0.000250473	-2.849999905
0.000259055	-2.900000095
0.0002689	-2.950000048
0.000276081	-3
0.000407073	-3.049999952
0.000391146	-3.099999905
0.000409817	-3.150000095
0.000425002	-3.200000048
0.00042641	-3.25
0.000445786	-3.299999952
0.000448606	-3.349999905
0.000451728	-3.400000095
0.000478573	-3.450000048
0.000397996	-3.5
0.000526147	-3.549999952
0.000538111	-3.599999905
0.000514648	-3.650000095
0.000464551	-3.700000048
0.000428254	-3.700000048
0.000412834	-3.650000095
0.000398169	-3.599999905
0.000383387	-3.549999952
0.000369048	-3.5
0.000354586	-3.450000048
0.000340737	-3.400000095
0.000327421	-3.349999905
0.000314163	-3.299999952
0.000301275	-3.25
0.000288918	-3.200000048
0.00027718	-3.150000095
0.000265756	-3.099999905
0.000254624	-3.049999952
0.000244013	-3
0.000233404	-2.950000048
0.000223087	-2.900000095
0.000213351	-2.849999905
0.000203791	-2.799999952
0.000194506	-2.75
0.000185742	-2.700000048
0.000177103	-2.650000095
0.000168817	-2.599999905
0.000160759	-2.549999952
0.000152994	-2.5
0.000145733	-2.450000048
0.000138421	-2.400000095
0.000131582	-2.349999905
0.000125001	-2.299999952
0.000118588	-2.25
0.000112542	-2.200000048
0.000106727	-2.150000095
0.000101073	-2.099999905
9.57E-05	-2.049999952
9.05E-05	-2
8.55E-05	-1.950000048
8.07E-05	-1.899999976
7.61E-05	-1.850000024
7.16E-05	-1.799999952
6.74E-05	-1.75
6.34E-05	-1.700000048
5.95E-05	-1.649999976
5.57E-05	-1.600000024
5.22E-05	-1.549999952
4.88E-05	-1.5
4.55E-05	-1.450000048
4.24E-05	-1.399999976
3.90E-05	-1.350000024
3.62E-05	-1.299999952
3.36E-05	-1.25
3.10E-05	-1.200000048
2.86E-05	-1.149999976
2.63E-05	-1.100000024
2.41E-05	-1.049999952
2.20E-05	-1
2.01E-05	-0.949999988
1.82E-05	-0.899999976
1.65E-05	-0.850000024
1.48E-05	-0.800000012
1.32E-05	-0.75
1.18E-05	-0.699999988
1.04E-05	-0.649999976
9.15E-06	-0.600000024
7.96E-06	-0.550000012
6.87E-06	-0.5
5.85E-06	-0.449999988
4.92E-06	-0.400000006
4.06E-06	-0.349999994
3.17E-06	-0.300000012
2.49E-06	-0.25
1.88E-06	-0.200000003
1.33E-06	-0.150000006
8.39E-07	-0.100000001
4.02E-07	-0.050000001
5.77E-09	0
